Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  194400, 58283.25171702000,   3743.885751291453,   4975.405559348948,   2640.407057220914, -5.468161311786660994,  1.338954639540282275,  5.223141133178211785,  6767.906228671841558, 0.00076540069926062784, 0.90163983905495635127, 1.02281633540653962486, 0.58371042921855407961, 5.78135790271015628100,  0.404384292241435,  1.050663477156942, 388.514952321477494,  0.009013489004507
  198000, 58283.29338368667,   1685.975639897009,  -3891.331063524127,  -5280.431992228383,  6.646141641765474422,  3.770436133027036259, -0.653329594288834086,  6767.901013732127470, 0.00076517726642259621, 0.90163984111305228237, 1.02219486484935181741, 0.58371048171078399470, 3.58104014016040917627, -0.896498635181537, -1.298119698043084, 407.457899857232405,  0.002976526544923
  201600, 58283.33505035334,  -5735.479433748022,   -406.421119773428,   3567.955325479018, -2.367586546587598048, -5.785292054453243712, -4.453950773832459973,  6767.894963282303068, 0.00076478455849605388, 0.90163984312485405767, 1.02229658542298129718, 0.58371047944598521248, 1.38207251795406052867,  0.556453017910538,  2.811551110798331, 394.714458766881307,  0.008664124430475
  205200, 58283.37671702000,   5069.912906020161,   4351.265263499171,   1057.867189686116, -3.853031764776056336,  3.048102557142828346,  5.900886646391500124,  6767.891174273453863, 0.00076496526595366359, 0.90163983397228886614, 1.02234979952029581278, 0.58371043816381251875, 5.46156789913373725198,  0.159338466230971,  0.046249180813342, 386.760345737397301,  0.008479884555347
  208800, 58283.41838368667,   -242.354728621993,  -4739.927647664416,  -4831.996339036113,  6.909636524765997552,  2.195178452736469335, -2.498926042461953731,  6767.885647068905348, 0.00076458836224043147, 0.90163981685319318811, 1.02197281679130071511, 0.58371034839509822862, 3.26187145316440008590, -0.797575378067274, -2.545806709602239, 405.795859586843051,  0.003154158237530
  212400, 58283.46005035334,  -4787.917167275696,   1218.338843690854,   4621.857637903290, -4.293861914786405601, -5.636641628006479155, -2.954799548795737940,  6767.879949854849780, 0.00076419381685702014, 0.90163981176624878090, 1.02226154051245256965, 0.58371019375020266693, 1.06209534338535225553,  0.753525228576802,  1.704559287676238, 397.189581249617902,  0.008007447783067
  216000, 58283.50171702000,   5880.751805031688,   3285.174677424239,   -631.943572075404, -1.847649846551460804,  4.446589661858816099,  5.978922607994867422,  6767.876644884782203, 0.00076440260555281530, 0.90163984701408317573, 1.02212048523928179257, 0.58371006634986348131, 5.14169655516501358230, -0.092598674313973, -0.941388181216259, 387.764394743183459,  0.006872217473010
  219600, 58283.54338368667,  -2145.917869047255,  -5108.762492541761,  -3894.648307935801,  6.473862650493755103,  0.398103270173886287, -4.091267099665160405,  6767.871511735431369, 0.00076387774320914029, 0.90163986404527384747, 1.02203978783912693669, 0.58370987312514722154, 2.94247286105994244258, -0.616268041268673,  2.602607240645883, 401.908167498045657,  0.003596275487911
  223200, 58283.58505035334,  -3354.393515044708,   2719.189325340803,   5206.390023356017, -5.785050696330524610, -4.915484534086606227, -1.154815057160605339,  6767.866614150039686, 0.00076361442154918711, 0.90163987813062527110, 1.02227705986740762098, 0.58370965536717580284, 0.74197191984612287575,  0.880106068923263,  0.485919432511047, 398.582521252847755,  0.008140408049898
  226800, 58283.62671702000,   6094.607152481288,   1885.751815292607,  -2257.430949158528,  0.343677792328458084,  5.392832880529921299,  5.450245617013391199,  6767.863779970978014, 0.00076373883347940092, 0.90163997558570386121, 1.02213440450462405055, 0.58370943546506631028, 4.82176119264913740237, -0.340409605696798, -1.938425846758812, 391.525550219480294,  0.006249998049781
  230400, 58283.66838368667,  -3832.157876761143,  -4960.681095147258,  -2563.370184490947,  5.383007119621529805, -1.439322586572752259, -5.269692382071748169,  6767.859947559773129, 0.00076318568791415089, 0.90164009035964121297, 1.02215675395934563609, 0.58370921976807253311, 2.62302835628926976717, -0.391455438456459,  1.554403861106533, 397.299775015549926,  0.004537428678438
  234000, 58283.71005035334,  -1580.359953585011,   3943.710769083410,   5262.102442859769, -6.689153626101379864, -3.694724716486039336,  0.763168841308394603,  6767.856599349434663, 0.00076314724190704052, 0.90164016152419062752, 1.02223701321263953936, 0.58370906241467917055, 0.42183276549163594102,  0.893961347905680, -0.809390504958305, 397.961727310772403,  0.008313379992291
  237600, 58283.75171702000,   5690.390200024321,    295.210167865814,  -3653.861671579299,  2.498417336517395501,  5.791628977585667990,  4.369482442588699264,  6767.853771726569118, 0.00076310559737486244, 0.90164028102569949768, 1.02216862852560016117, 0.58370883341666641043, 4.50198945770419325452, -0.571308721613969, -2.974097926806234, 397.009011750316063,  0.005089592771686
  241200, 58283.79338368667,  -5130.505205553403,  -4310.686795576697,   -972.847247381244,  3.747067945743095084, -3.131586319540069395, -5.915130639536733650,  6767.851047405078117, 0.00076266997925733901, 0.90164047423595814628, 1.02204808544157123914, 0.58370867776971047418, 2.30375917757656943174, -0.146410256670080,  0.552179231863526, 393.616975656654517,  0.005316842417587
  244800, 58283.83505035334,    354.063483897890,   4767.516896971838,   4783.274748677007, -6.913869855753368338, -2.098337217211880594,  2.604037930907411695,  6767.849374204278082, 0.00076278502407076813, 0.90164060848554872989, 1.02208381334484359171, 0.58370862610273806074, 0.10176854124820333048,  0.788928506254373, -2.052447850618794, 395.301680137136373,  0.008494967228201
  248400, 58283.87671702000,   4709.628831279714,  -1325.151774488210,  -4679.998021339588,  4.398457041288674037,  5.603501406594889215,  2.846967720194892946,  6767.846261431473420, 0.00076260774531291988, 0.90164071738531457935, 1.02196305505905220170, 0.58370851238192311629, 4.18263011992245398434, -0.764646189145632,  2.195933316018571, 402.520445478473164,  0.004060116798240
  252000, 58283.91838368667,  -5909.484220591028,  -3224.445835688848,    716.025962469723,  1.730991661484030421, -4.507589872528591587, -5.962003362300952065,  6767.843245485195216, 0.00076232603171663565, 0.90164090597648779393, 1.02164309120980097091, 0.58370847621907562345, 1.98469155747652828848,  0.105086882578432, -0.434923931877913, 392.011342403169806,  0.006227206609032
